Group;Participant;Sound;Token#;F1;F2;F3;Language;Time;VerbalInt;BestBq;BestEng;ExpL1;Alondra;Inhibition;Precision_E;Precision_y;Distance
Auditory;105;i;23;445;2747;3252;L1;T2;117;30;41;60;218;0;33.34010206;54.52844399;81.08426124
Auditory;105;i;24;389;2749;3254;L1;T2;117;30;41;60;218;0;33.34010206;54.52844399;17.44927582
Auditory;105;i;25;418;2775;3313;L1;T2;117;30;41;60;218;0;33.34010206;54.52844399;48.49987947
Auditory;107;i;1;273;2836;3493;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;0.001509548
Auditory;107;i;2;241;2893;3560;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;7.509531108
Auditory;107;i;3;261;2803;3383;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;1.943581777
Auditory;107;i;4;282;2780;3504;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;2.551834428
Auditory;107;i;5;266;2779;3395;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;3.040810816
Auditory;107;i;6;281;2803;3515;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;1.014568087
Auditory;107;i;7;293;2853;3471;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;2.562525023
Auditory;107;i;8;276;2861;3509;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;0.556217292
Auditory;107;i;9;249;2838;3517;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;3.387943154
Auditory;107;i;10;255;2828;3614;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;2.073319321
Auditory;107;i;11;277;2892;3518;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;2.603339981
Auditory;107;i;12;393;2883;3586;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;85.81361554
Auditory;107;i;13;284;2809;3418;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;1.025370052
Auditory;107;i;14;274;2823;3524;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;0.124900703
Auditory;107;i;15;285;2889;3447;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;3.255579826
Auditory;107;i;16;302;2847;3481;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;4.873136649
Auditory;107;i;17;310;2822;3371;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;7.427979645
Auditory;107;i;18;286;2788;3422;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;2.322047978
Auditory;107;i;19;307;2864;3478;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;7.486000382
Auditory;107;i;20;242;2836;3475;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;5.63733323
Auditory;107;i;21;280;2880;3515;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;1.895331696
Auditory;107;i;22;253;2829;3536;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;2.502638955
Auditory;107;i;23;271;2870;3466;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;0.887765011
Auditory;107;i;24;258;2882;3676;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;2.618834372
Auditory;107;i;25;289;2932;3622;L1;T2;100;31;50;60;255;-0,315;8.580157658;115.0996661;9.288627952
Auditory;108;i;1;431;2752;3660;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;5.476893712
Auditory;108;i;2;380;2798;3732;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;0.729941534
Auditory;108;i;3;368;2877;3629;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.416144683
Auditory;108;i;4;365;2883;3670;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.845626206
Auditory;108;i;5;395;2907;3808;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.77007701
Auditory;108;i;6;356;2853;4033;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;2.546813123
Auditory;108;i;7;420;2913;3577;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;4.537674872
Auditory;108;i;8;376;2913;3682;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;2.10027293
Auditory;108;i;9;395;2850;3572;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;0.152772718
Auditory;108;i;10;355;2728;3809;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;7.181819864
Auditory;108;i;12;444;2868;3735;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;7.543005416
Auditory;108;i;13;381;2906;3737;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.612571113
Auditory;108;i;14;382;2914;3800;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.956262781
Auditory;108;i;15;445;2950;3792;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;12.56931574
Auditory;108;i;16;403;2869;3716;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;0.869379824
Auditory;108;i;17;370;2927;3766;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;3.151823819
Auditory;108;i;18;406;3065;3903;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;18.13314413
Auditory;108;i;19;405;2828;3752;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;0.550747456
Auditory;108;i;20;411;2857;3532;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.308691925
Auditory;108;i;21;399;2957;3560;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;5.12896867
Auditory;108;i;22;343;2851;3810;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;4.886658987
Auditory;108;i;23;365;2817;3624;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.579132587
Auditory;108;i;24;412;2874;3465;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.816331602
Auditory;108;i;25;366;2827;3625;L1;T2;98;53;39;60;242;0;116.221738;196.4809065;1.329605332
Auditory;109;i;1;375;3138;3832;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;12.52078561
Auditory;109;i;2;427;2869;3330;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;8.77036801
Auditory;109;i;3;389;2879;3365;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;6.089111838
Auditory;109;i;4;418;2826;3270;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;12.63915542
Auditory;109;i;5;429;2833;3234;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;13.26930689
Auditory;109;i;6;436;2811;3246;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;17.92351357
Auditory;109;i;7;429;2850;3274;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;11.17593927
Auditory;109;i;8;421;2814;3277;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;14.79198888
Auditory;109;i;9;474;2875;3264;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;27.97083364
Auditory;109;i;10;467;2886;3287;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;23.21323369
Auditory;109;i;11;447;2859;3287;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;15.54600283
Auditory;109;i;12;386;2996;3373;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;0.306138433
Auditory;109;i;13;435;2922;3257;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;7.500822085
Auditory;109;i;14;432;2925;3281;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;6.485714438
Auditory;109;i;15;448;2836;3252;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;18.27891772
Auditory;109;i;16;424;2858;3220;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;9.324250376
Auditory;109;i;17;444;2871;3235;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;13.41656126
Auditory;109;i;18;440;2797;3181;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;21.13681164
Auditory;109;i;19;435;2861;3249;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;11.46122597
Auditory;109;i;20;419;2810;3239;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;15.23418936
Auditory;109;i;21;412;2891;3295;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;4.567937085
Auditory;109;i;22;423;2821;3187;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;13.96062492
Auditory;109;i;23;431;2867;3244;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;9.857889673
Auditory;109;i;24;437;2894;3353;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;9.435649983
Auditory;109;i;25;422;2938;3345;L1;T2;94;43;32;70;175;0;44.84602467;241.0985719;3.568785722
Auditory;110;i;1;350;2904;3607;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;1.856910424
Auditory;110;i;2;312;2907;3570;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;4.009768893
Auditory;110;i;4;383;2887;3587;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;1.401294335
Auditory;110;i;5;379;2923;3612;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.593479763
Auditory;110;i;6;439;2821;3368;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;4.706133577
Auditory;110;i;7;408;2939;3521;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.235247459
Auditory;110;i;8;402;2930;3544;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.320226588
Auditory;110;i;9;396;2888;3426;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;1.262159899
Auditory;110;i;10;372;2924;3602;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.715167292
Auditory;110;i;11;336;3018;3517;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;1.974977225
Auditory;110;i;12;390;2883;3546;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;1.449061164
Auditory;110;i;13;373;2926;3655;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.658379228
Auditory;110;i;14;334;2929;3526;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;2.123415046
Auditory;110;i;15;307;2934;3554;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;3.861500553
Auditory;110;i;16;333;2920;3466;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;2.34104259
Auditory;110;i;17;398;3030;3801;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.599052859
Auditory;110;i;18;377;2864;3571;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;2.299654585
Auditory;110;i;19;378;2890;3511;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;1.391814074
Auditory;110;i;20;404;2914;3555;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.611927795
Auditory;110;i;21;371;3074;3681;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;2.117903919
Auditory;110;i;22;345;2990;3675;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;1.240945852
Auditory;110;i;23;367;2864;3616;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;2.538156048
Auditory;110;i;24;360;2996;3574;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;0.701274258
Auditory;110;i;25;417;2860;3384;L1;T2;95;38;55;50;236;-0,2518;43.67613923;54.71486564;2.364810174
Auditory;111;i;1;358;2947;3368;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.651436616
Auditory;111;i;2;393;2929;3339;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;3.308092927
Auditory;111;i;3;403;2999;3405;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;5.058001479
Auditory;111;i;4;406;2888;3417;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;5.167364919
Auditory;111;i;5;377;2903;3308;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;2.086099138
Auditory;111;i;6;371;3011;3547;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;2.140652317
Auditory;111;i;7;375;2894;3417;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;2.069641204
Auditory;111;i;8;373;2898;3239;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;1.868849187
Auditory;111;i;9;332;2956;3294;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.005972881
Auditory;111;i;10;321;2925;3471;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.208924339
Auditory;111;i;11;326;2931;3412;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.095132574
Auditory;111;i;12;309;3018;3570;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.97234358
Auditory;111;i;13;376;2948;3672;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;1.761075207
Auditory;111;i;14;341;2959;3443;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.113918837
Auditory;111;i;15;302;2972;3568;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.677061953
Auditory;111;i;16;308;2998;3523;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.671072367
Auditory;111;i;17;355;2972;3587;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.621393219
Auditory;111;i;18;336;2890;3416;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.644410293
Auditory;111;i;19;338;2969;3469;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.108051336
Auditory;111;i;20;358;2924;3501;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;0.733735528
Auditory;111;i;21;361;2815;3386;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;3.60155774
Auditory;111;i;22;315;2715;3421;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;9.690875564
Auditory;111;i;23;309;2872;3406;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;1.550967481
Auditory;111;i;24;368;2917;3564;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;1.320437827
Auditory;111;i;25;343;2848;3354;L1;T2;108;50;39;60;186;0;58.88540568;147.0358756;1.836003908
Auditory;112;i;1;398;2684;3229;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;32.29883081
Auditory;112;i;2;396;2601;3100;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;37.70674392
Auditory;112;i;3;409;2681;3120;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;19.69128196
Auditory;112;i;4;389;2660;3157;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;45.81918585
Auditory;112;i;5;392;2668;3217;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;41.03809097
Auditory;112;i;6;402;2694;3200;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;27.09714969
Auditory;112;i;7;388;2739;3308;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;44.95097592
Auditory;112;i;8;375;2629;3142;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;71.44654138
Auditory;112;i;9;383;2643;3167;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;56.24589393
Auditory;112;i;10;374;2746;3278;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;68.54638617
Auditory;112;i;11;406;2678;3344;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;22.90413933
Auditory;112;i;12;403;2592;3226;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;28.85733885
Auditory;112;i;13;375;2706;3360;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;68.0987032
Auditory;112;i;14;382;2651;3266;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;57.63708672
Auditory;112;i;15;394;2646;3160;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;38.88527085
Auditory;112;i;16;372;2676;3199;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;75.12223623
Auditory;112;i;17;335;2596;3058;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;172.0221736
Auditory;112;i;18;402;2556;3059;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;31.4913681
Auditory;112;i;19;332;2533;3023;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;186.4955378
Auditory;112;i;20;383;2535;3152;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;61.54141486
Auditory;112;i;21;314;2712;3374;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;230.8057105
Auditory;112;i;22;348;2623;3095;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;133.4492888
Auditory;112;i;23;370;2451;2923;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;92.83497646
Auditory;112;i;24;369;2546;3045;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;88.33153675
Auditory;112;i;25;375;2592;3042;L1;T2;102;51;48;60;180;0;97.4389588;104.7942522;73.34330059
Auditory;113;i;1;380;2682;3080;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;13.1693698
Auditory;113;i;2;391;2654;3069;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;8.509226238
Auditory;113;i;3;399;2658;3108;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;9.48972812
Auditory;113;i;4;385;2589;2902;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;2.111506441
Auditory;113;i;5;415;2568;2934;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;6.044517905
Auditory;113;i;6;392;2534;2835;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;0.661096863
Auditory;113;i;7;406;2616;3052;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;6.155817721
Auditory;113;i;8;408;2583;3002;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;4.57476686
Auditory;113;i;9;390;2566;3075;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;1.113294842
Auditory;113;i;10;407;2580;2963;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;4.214068842
Auditory;113;i;11;385;2548;2915;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;0.330125712
Auditory;113;i;12;400;2594;2974;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;3.579736058
Auditory;113;i;13;390;2622;3054;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;4.863803778
Auditory;113;i;14;409;2531;2931;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;4.048250668
Auditory;113;i;15;396;2524;2878;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;1.246069862
Auditory;113;i;16;390;2513;2889;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;0.617042473
Auditory;113;i;17;407;2539;2934;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;3.441541287
Auditory;113;i;18;398;2546;2862;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;1.56424329
Auditory;113;i;19;402;2547;2948;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;2.308798659
Auditory;113;i;20;411;2450;2805;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;9.242933071
Auditory;113;i;21;404;2456;2804;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;6.413341898
Auditory;113;i;22;405;2610;3016;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;5.503656423
Auditory;113;i;23;406;2591;3006;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;4.504840582
Auditory;113;i;24;390;2617;2981;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;4.394160936
Auditory;113;i;25;422;2532;2903;L1;T2;98;20;32;80;230;-0,0941;73.07148324;292.7808715;8.589069317
Auditory;114;i;1;365;2995;3445;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;10.45385803
Auditory;114;i;2;392;2885;3394;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.783554402
Auditory;114;i;3;397;2880;3360;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.51165595
Auditory;114;i;4;385;2886;3351;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;1.714429116
Auditory;114;i;5;390;2890;3391;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.916305705
Auditory;114;i;6;404;2851;3353;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;1.503797704
Auditory;114;i;7;415;2826;3324;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;3.876600905
Auditory;114;i;8;415;2837;3328;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;3.107824891
Auditory;114;i;9;415;2838;3342;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;3.043291558
Auditory;114;i;10;403;2853;3366;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;1.389712248
Auditory;114;i;11;412;2876;3381;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.928112037
Auditory;114;i;12;399;2892;3435;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.185215714
Auditory;114;i;13;404;2809;3340;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;4.460628055
Auditory;114;i;14;404;2861;3392;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;1.031857622
Auditory;114;i;15;403;2861;3378;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;1.019902058
Auditory;114;i;16;401;2901;3441;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.038998787
Auditory;114;i;17;388;2903;3419;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;1.050896078
Auditory;114;i;18;402;2925;3469;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.120475031
Auditory;114;i;19;399;2869;3424;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.759072605
Auditory;114;i;20;392;2849;3402;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;2.096609742
Auditory;114;i;21;394;2862;3399;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;1.308498964
Auditory;114;i;22;401;2863;3391;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;0.94194673
Auditory;114;i;23;418;2853;3388;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;2.599436378
Auditory;114;i;24;400;2814;3364;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;4.022472162
Auditory;114;i;25;392;2846;3391;L1;T2;98;43;41;80;250;-0,0115;52.95833642;63.43505974;2.258246128
Auditory;115;i;1;396;2854;3351;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;19.92827662
Auditory;115;i;2;425;2707;3215;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;20.45465325
Auditory;115;i;3;402;2767;3270;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;12.58457402
Auditory;115;i;4;400;2814;3375;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;15.84737978
Auditory;115;i;5;414;2776;3472;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;17.59699535
Auditory;115;i;6;412;2761;3383;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;15.92733722
Auditory;115;i;7;414;2755;3395;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;16.44399687
Auditory;115;i;8;396;2730;3355;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;9.342609025
Auditory;115;i;9;399;2822;3299;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;16.44364733
Auditory;115;i;10;396;2821;3415;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;15.36982524
Auditory;115;i;11;401;2883;3326;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;26.59745464
Auditory;115;i;12;396;2798;3488;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;12.93957314
Auditory;115;i;13;378;2772;3416;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;6.19183976
Auditory;115;i;14;409;2742;3313;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;14.04179906
Auditory;115;i;15;404;2759;3370;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;12.86086263
Auditory;115;i;16;402;2796;3322;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;14.70972047
Auditory;115;i;17;411;2771;3347;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;16.0925051
Auditory;115;i;18;408;2767;3282;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;14.71975386
Auditory;115;i;19;414;2711;3321;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;15.68656949
Auditory;115;i;20;419;2746;3330;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;18.18012247
Auditory;115;i;21;415;2725;3310;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;16.0881649
Auditory;115;i;22;404;2753;3283;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;12.59843304
Auditory;115;i;23;398;2836;3340;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;17.91672073
Auditory;115;i;24;390;2660;3219;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;9.486220675
Auditory;115;i;25;392;2862;3354;L1;T2;105;64;53;70;194;-0,2189;36.77209652;121.4861442;20.02089589
Auditory;116;i;1;404;2634;3475;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;34.35508594
Auditory;116;i;2;388;2656;3280;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;15.67305958
Auditory;116;i;3;369;2731;3443;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;3.100136783
Auditory;116;i;4;391;2576;3273;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;20.62707474
Auditory;116;i;5;389;2572;3271;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;19.25813822
Auditory;116;i;6;390;2554;3389;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;21.29120584
Auditory;116;i;7;382;2634;3597;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;11.23368002
Auditory;116;i;8;367;2678;3388;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;2.887525343
Auditory;116;i;9;376;2640;3301;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;7.575764673
Auditory;116;i;10;400;2636;3348;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;28.92591821
Auditory;116;i;11;389;2645;3314;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;16.64772016
Auditory;116;i;12;396;2614;3361;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;24.14742421
Auditory;116;i;13;395;2549;3254;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;25.85211261
Auditory;116;i;14;394;2572;3247;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;23.52383383
Auditory;116;i;15;399;2629;3320;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;27.59773931
Auditory;116;i;16;367;2677;3432;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;2.920454287
Auditory;116;i;17;392;2550;3412;L1;T2;102;24;25;90;197;-0,345;12.41647205;241.8398853;23.1717367
